start_time,bat_landing_to_food,habit,rat_period_start,rat_period_end,seconds_after_rat_arrival,risk,reward,month,sunset_time,hours_after_sunset,season,rat_present_at_landing,rat_present_30s
2018-04-19 19:32:00,5.0,rat,2018-04-19 19:23:00,2018-04-19 19:33:00,547,1,0,4,19/04/2018 19:12,0.348333333,1,0,0
2018-04-19 21:33:00,0.039785341,rat,2018-04-19 21:29:00,2018-04-19 21:39:00,220,1,0,4,19/04/2018 19:12,2.360555556,1,0,0
2018-04-19 21:37:00,176.0,both,2018-04-19 21:29:00,2018-04-19 21:39:00,457,0,0,4,19/04/2018 19:12,2.426388889,1,0,0
2018-04-19 21:38:00,3.0,pick,2018-04-19 21:29:00,2018-04-19 21:39:00,487,0,1,4,19/04/2018 19:12,2.434722222,1,0,0
2018-04-19 21:38:00,2.0,rat,2018-04-19 21:29:00,2018-04-19 21:39:00,493,1,0,4,19/04/2018 19:12,2.436388889,1,0,0
2018-04-19 22:34:00,4.0,rat,2018-04-19 22:34:00,2018-04-19 22:43:00,22,1,0,4,19/04/2018 19:12,3.381944444,1,0,1
2018-04-19 22:36:00,237.0,both,2018-04-19 22:34:00,2018-04-19 22:43:00,109,0,0,4,19/04/2018 19:12,3.406111111,1,0,0
2018-04-19 22:42:00,1.0,rat,2018-04-19 22:34:00,2018-04-19 22:43:00,472,1,0,4,19/04/2018 19:12,3.506944444,1,0,0
2018-04-20 00:03:00,12.0,pick,2018-04-20 00:00:00,2018-04-20 00:18:00,185,0,1,4,19/04/2018 19:12,4.857222222,1,0,0
2018-04-20 00:02:00,39.0,both,2018-04-20 00:00:00,2018-04-20 00:18:00,155,0,0,4,19/04/2018 19:12,4.848888889,1,0,0
2018-04-20 00:03:00,14.0,rat,2018-04-20 00:00:00,2018-04-20 00:18:00,207,1,0,4,19/04/2018 19:12,4.863333333,1,0,0
2018-04-20 00:04:00,5.0,rat,2018-04-20 00:00:00,2018-04-20 00:18:00,235,1,0,4,19/04/2018 19:12,4.871111111,1,0,0
2018-04-20 00:04:00,0.016181067,rat,2018-04-20 00:00:00,2018-04-20 00:18:00,262,1,0,4,19/04/2018 19:12,4.878611111,1,0,0
2018-04-20 00:05:00,29.0,rat_and_bat,2018-04-20 00:00:00,2018-04-20 00:18:00,295,1,0,4,19/04/2018 19:12,4.887777778,1,0,0
2018-04-20 00:05:00,3.0,rat_and_bat,2018-04-20 00:00:00,2018-04-20 00:18:00,320,1,0,4,19/04/2018 19:12,4.894722222,1,0,0
2018-04-20 00:06:00,18.0,rat_and_bat,2018-04-20 00:00:00,2018-04-20 00:18:00,341,1,0,4,19/04/2018 19:12,4.900555556,1,0,0
2018-04-20 00:08:00,11.0,rat,2018-04-20 00:00:00,2018-04-20 00:18:00,508,1,0,4,19/04/2018 19:12,4.946944444,1,0,0
2018-04-20 00:10:00,1.0,fast,2018-04-20 00:00:00,2018-04-20 00:18:00,579,0,1,4,19/04/2018 19:12,4.966666667,1,0,0
2018-04-20 00:11:00,0.093784466,fast,2018-04-20 00:00:00,2018-04-20 00:18:00,673,0,1,4,19/04/2018 19:12,4.992777778,1,0,0
2018-04-20 00:11:00,0.019265878,fast,2018-04-20 00:00:00,2018-04-20 00:18:00,697,0,1,4,19/04/2018 19:12,4.999444444,1,0,0
2018-04-20 00:12:00,1.0,fast,2018-04-20 00:00:00,2018-04-20 00:18:00,711,0,1,4,19/04/2018 19:12,5.003333333,1,0,0
2018-04-20 00:13:00,6.0,fast,2018-04-20 00:00:00,2018-04-20 00:18:00,809,0,1,4,19/04/2018 19:12,5.030555556,1,0,0
2018-04-20 00:14:00,10.0,rat,2018-04-20 00:00:00,2018-04-20 00:18:00,825,1,0,4,19/04/2018 19:12,5.035,1,0,0
2018-04-20 00:14:00,0.058920205,fast,2018-04-20 00:00:00,2018-04-20 00:18:00,863,0,1,4,19/04/2018 19:12,5.045555556,1,0,0
2018-04-20 02:00:00,0.024862202,fast,2018-04-20 01:59:00,2018-04-20 02:03:00,39,0,1,4,19/04/2018 19:12,6.802777778,1,0,0
2018-04-20 02:00:00,1.0,fast,2018-04-20 01:59:00,2018-04-20 02:03:00,41,0,1,4,19/04/2018 19:12,6.803333333,1,0,0
2018-04-20 02:00:00,10.0,rat,2018-04-20 01:59:00,2018-04-20 02:03:00,65,1,0,4,19/04/2018 19:12,6.81,1,0,0
2018-04-20 02:00:00,1.0,fast,2018-04-20 01:59:00,2018-04-20 02:03:00,84,0,1,4,19/04/2018 19:12,6.815277778,1,0,0
2018-04-20 02:01:00,1.0,fast,2018-04-20 01:59:00,2018-04-20 02:03:00,122,0,1,4,19/04/2018 19:12,6.825833333,1,0,0
2018-04-20 02:01:00,0.014004332,fast,2018-04-20 01:59:00,2018-04-20 02:03:00,141,0,1,4,19/04/2018 19:12,6.831111111,1,0,0
2018-04-20 02:02:00,7.0,rat,2018-04-20 01:59:00,2018-04-20 02:03:00,164,1,0,4,19/04/2018 19:12,6.8375,1,0,0
2018-04-20 02:03:00,7.0,pick,2018-04-20 01:59:00,2018-04-20 02:03:00,216,0,1,4,19/04/2018 19:12,6.851944444,1,0,0
2018-04-20 02:48:00,3.0,rat,2018-04-20 02:44:00,2018-04-20 02:51:00,210,1,0,4,19/04/2018 19:12,7.604166667,1,0,0
2018-04-20 02:48:00,6.0,rat,2018-04-20 02:44:00,2018-04-20 02:51:00,235,1,0,4,19/04/2018 19:12,7.611111111,1,0,0
2018-04-20 02:48:00,1.0,,2018-04-20 02:44:00,2018-04-20 02:51:00,248,0,0,4,19/04/2018 19:12,7.614722222,1,0,0
2018-04-20 02:49:00,4.0,pick,2018-04-20 02:44:00,2018-04-20 02:51:00,269,0,1,4,19/04/2018 19:12,7.620555556,1,0,0
2018-04-20 02:49:00,5.0,pick,2018-04-20 02:44:00,2018-04-20 02:51:00,303,0,1,4,19/04/2018 19:12,7.63,1,0,0
2018-04-20 02:51:00,26.0,,2018-04-20 02:44:00,2018-04-20 02:51:00,375,0,0,4,19/04/2018 19:12,7.65,1,0,0
2018-04-20 03:27:00,4.0,fast,2018-04-20 03:24:00,2018-04-20 03:36:00,180,0,1,4,19/04/2018 19:12,8.251666667,1,0,0
2018-04-20 03:31:00,4.0,fast,2018-04-20 03:24:00,2018-04-20 03:36:00,467,0,1,4,19/04/2018 19:12,8.331388889,1,0,0
2018-04-20 03:32:00,10.0,pick,2018-04-20 03:24:00,2018-04-20 03:36:00,512,0,1,4,19/04/2018 19:12,8.343888889,1,0,0
2018-04-20 03:32:00,10.0,rat,2018-04-20 03:24:00,2018-04-20 03:36:00,521,1,0,4,19/04/2018 19:12,8.346388889,1,0,0
2018-04-20 03:33:00,2.0,fast,2018-04-20 03:24:00,2018-04-20 03:36:00,547,0,1,4,19/04/2018 19:12,8.353611111,1,0,0
2018-04-20 03:33:00,1.0,fast,2018-04-20 03:24:00,2018-04-20 03:36:00,573,0,1,4,19/04/2018 19:12,8.360833333,1,0,0
2018-04-20 03:33:00,3.0,fast,2018-04-20 03:24:00,2018-04-20 03:36:00,591,0,1,4,19/04/2018 19:12,8.365833333,1,0,0
2018-04-20 03:34:00,3.0,pick,2018-04-20 03:24:00,2018-04-20 03:36:00,621,0,1,4,19/04/2018 19:12,8.374166667,1,0,0
2018-04-20 03:35:00,73.0,rat_and_bat,2018-04-20 03:24:00,2018-04-20 03:36:00,655,1,0,4,19/04/2018 19:12,8.383611111,1,0,0
2018-04-20 03:57:00,3.0,fast,2018-04-20 03:51:00,2018-04-20 04:01:00,330,0,1,4,19/04/2018 19:12,8.756111111,1,0,0
2018-04-20 03:59:00,0.068554286,fast,2018-04-20 03:51:00,2018-04-20 04:01:00,487,0,1,4,19/04/2018 19:12,8.799722222,1,0,0
2018-04-20 04:00:00,3.0,pick,2018-04-20 03:51:00,2018-04-20 04:01:00,522,0,1,4,19/04/2018 19:12,8.809444444,1,0,0
2018-04-21 19:30:00,4.0,rat,2018-04-21 19:30:00,2018-04-21 19:35:00,24,1,0,4,21/04/2018 19:14,0.276944444,1,0,1
2018-04-21 19:58:00,1.0,fast,2018-04-21 19:57:00,2018-04-21 20:06:00,17,0,1,4,21/04/2018 19:14,0.736388889,1,0,1
2018-04-21 19:59:00,20.0,pick_and_others,2018-04-21 19:57:00,2018-04-21 20:06:00,108,1,1,4,21/04/2018 19:14,0.761666667,1,0,0
2018-04-21 20:00:00,9.0,rat,2018-04-21 19:57:00,2018-04-21 20:06:00,130,1,0,4,21/04/2018 19:14,0.767777778,1,0,0
2018-04-21 20:05:00,54.0,pick_and_others,2018-04-21 19:57:00,2018-04-21 20:06:00,474,1,1,4,21/04/2018 19:14,0.863333333,1,0,0
2018-04-21 22:57:00,1.0,fast,2018-04-21 22:57:00,2018-04-21 22:59:00,7,0,1,4,21/04/2018 19:14,3.726666667,1,0,1
2018-04-21 22:57:00,25.0,pick,2018-04-21 22:57:00,2018-04-21 22:59:00,22,0,1,4,21/04/2018 19:14,3.730833333,1,0,1
2018-04-21 22:58:00,14.0,pick_and_others,2018-04-21 22:57:00,2018-04-21 22:59:00,88,1,1,4,21/04/2018 19:14,3.749166667,1,0,0
2018-04-21 22:59:00,8.0,bat,2018-04-21 22:57:00,2018-04-21 22:59:00,97,1,0,4,21/04/2018 19:14,3.751666667,1,0,0
2018-04-21 22:59:00,6.0,pick,2018-04-21 22:57:00,2018-04-21 22:59:00,102,0,1,4,21/04/2018 19:14,3.753055556,1,0,0
2018-04-21 23:52:00,26.0,pick_and_others,2018-04-21 23:50:00,2018-04-21 23:56:00,112,1,1,4,21/04/2018 19:14,4.640833333,1,0,0
2018-04-21 23:52:00,6.0,pick,2018-04-21 23:50:00,2018-04-21 23:56:00,126,0,1,4,21/04/2018 19:14,4.644722222,1,0,0
2018-04-21 23:53:00,24.0,pick_and_bat,2018-04-21 23:50:00,2018-04-21 23:56:00,196,1,1,4,21/04/2018 19:14,4.664166667,1,0,0
2018-04-21 23:54:00,1.0,fast,2018-04-21 23:50:00,2018-04-21 23:56:00,258,0,1,4,21/04/2018 19:14,4.681388889,1,0,0
2018-04-21 23:55:00,19.0,fast,2018-04-21 23:50:00,2018-04-21 23:56:00,287,0,1,4,21/04/2018 19:14,4.689444444,1,0,0
2018-04-22 01:25:00,3.0,fast,2018-04-22 01:25:00,2018-04-22 01:26:00,0,0,1,4,21/04/2018 19:14,6.1875,1,1,1
2018-04-22 01:25:00,6.0,pick,2018-04-22 01:25:00,2018-04-22 01:26:00,14,0,1,4,21/04/2018 19:14,6.191388889,1,0,1
2018-04-22 01:26:00,1.0,fast,2018-04-22 01:25:00,2018-04-22 01:26:00,48,0,1,4,21/04/2018 19:14,6.200833333,1,0,0
2018-04-22 01:49:00,7.0,bats,2018-04-22 01:48:00,2018-04-22 01:50:00,28,1,0,4,21/04/2018 19:14,6.583333333,1,0,1
2018-04-22 01:49:00,1.0,pick,2018-04-22 01:48:00,2018-04-22 01:50:00,59,0,1,4,21/04/2018 19:14,6.591944444,1,0,0
2018-04-22 01:50:00,16.0,bats,2018-04-22 01:48:00,2018-04-22 01:50:00,109,1,0,4,21/04/2018 19:14,6.605833333,1,0,0
2018-04-22 02:13:00,11.0,pick,2018-04-22 02:13:00,2018-04-22 02:17:00,23,0,1,4,21/04/2018 19:14,6.989722222,1,0,1
2018-04-22 02:15:00,18.0,pick,2018-04-22 02:13:00,2018-04-22 02:17:00,141,0,1,4,21/04/2018 19:14,7.0225,1,0,0
2018-04-22 02:16:00,2.0,pick,2018-04-22 02:13:00,2018-04-22 02:17:00,191,0,1,4,21/04/2018 19:14,7.036388889,1,0,0
2018-04-22 03:36:00,2.0,fast,2018-04-22 03:31:00,2018-04-22 03:44:00,309,0,1,4,21/04/2018 19:14,8.379722222,1,0,0
2018-04-22 03:39:00,1.0,fast,2018-04-22 03:31:00,2018-04-22 03:44:00,482,0,1,4,21/04/2018 19:14,8.427777778,1,0,0
2018-04-22 03:39:00,7.0,pick,2018-04-22 03:31:00,2018-04-22 03:44:00,501,0,1,4,21/04/2018 19:14,8.433055556,1,0,0
2018-04-22 03:42:00,6.0,pick,2018-04-22 03:31:00,2018-04-22 03:44:00,659,0,1,4,21/04/2018 19:14,8.476944444,1,0,0
2018-04-22 03:43:00,5.0,fast,2018-04-22 03:31:00,2018-04-22 03:44:00,707,0,1,4,21/04/2018 19:14,8.490277778,1,0,0
2018-04-22 03:43:00,2.0,fast,2018-04-22 03:31:00,2018-04-22 03:44:00,722,0,1,4,21/04/2018 19:14,8.494444444,1,0,0
2018-04-22 03:43:00,23.0,bat_and_rat,2018-04-22 03:31:00,2018-04-22 03:44:00,734,1,0,4,21/04/2018 19:14,8.497777778,1,0,0
2018-04-22 03:44:00,13.0,pick_and_rat,2018-04-22 03:31:00,2018-04-22 03:44:00,769,1,1,4,21/04/2018 19:14,8.5075,1,0,0
2018-04-22 03:42:00,71.0,bat,2018-04-22 03:31:00,2018-04-22 03:44:00,666,1,0,4,21/04/2018 19:14,8.478888889,1,0,0
2018-04-22 05:27:00,2.0,fast,2018-04-22 05:21:00,2018-04-22 05:55:00,372,0,1,4,21/04/2018 19:14,10.23305556,1,0,0
2018-04-18 05:19:00,1.0,fast,2018-04-18 05:15:00,2018-04-18 05:25:00,263,0,1,4,17/04/2018 19:11,10.14944444,1,0,0
2018-04-28 19:08:00,0.025345863,fast,2018-04-28 19:08:00,2018-04-28 19:16:00,2,0,1,4,28/04/2018 19:19,-0.169166667,1,0,1
2018-04-28 19:10:00,0.096196,fast,2018-04-28 19:08:00,2018-04-28 19:16:00,76,0,1,4,28/04/2018 19:19,-0.148611111,1,0,0
2018-04-28 19:10:00,0.063701466,pick,2018-04-28 19:08:00,2018-04-28 19:16:00,91,0,1,4,28/04/2018 19:19,-0.144444444,1,0,0
2018-04-28 20:39:00,0.094784549,fast,2018-04-28 20:37:00,2018-04-28 20:44:00,105,0,1,4,28/04/2018 19:19,1.341944444,1,0,0
2018-04-28 20:40:00,0.076254237,others,2018-04-28 20:37:00,2018-04-28 20:44:00,166,1,0,4,28/04/2018 19:19,1.358888889,1,0,0
2018-04-28 20:44:00,0.014184241,rat,2018-04-28 20:37:00,2018-04-28 20:44:00,383,1,0,4,28/04/2018 19:19,1.419166667,1,0,0
2018-04-28 21:30:00,9.0,rat,2018-04-28 21:30:00,2018-04-28 21:31:00,0,1,0,4,28/04/2018 19:19,2.198055556,1,1,1
2018-04-28 21:31:00,28.0,rat_and_pick,2018-04-28 21:30:00,2018-04-28 21:31:00,46,1,1,4,28/04/2018 19:19,2.210833333,1,0,0
2018-04-28 23:02:00,1.0,fast,2018-04-28 23:01:00,2018-04-28 23:12:00,85,0,1,4,28/04/2018 19:19,3.725555556,1,0,0
2018-04-28 23:04:00,5.0,fast,2018-04-28 23:01:00,2018-04-28 23:12:00,188,0,1,4,28/04/2018 19:19,3.754166667,1,0,0
2018-04-28 23:21:00,0.047647063,bat_fight,2018-04-28 23:21:00,2018-04-28 23:24:00,0,1,0,4,28/04/2018 19:19,4.036944444,1,1,1
2018-04-28 23:22:00,0.090449811,rat,2018-04-28 23:21:00,2018-04-28 23:24:00,63,1,0,4,28/04/2018 19:19,4.054444444,1,0,0
2018-04-28 23:23:00,3.0,fast,2018-04-28 23:21:00,2018-04-28 23:24:00,139,0,1,4,28/04/2018 19:19,4.075555556,1,0,0
2018-04-28 23:24:00,14.0,pick,2018-04-28 23:21:00,2018-04-28 23:24:00,171,0,1,4,28/04/2018 19:19,4.084444444,1,0,0
2018-04-29 00:22:00,17.0,rat,2018-04-29 00:22:00,2018-04-29 00:27:00,28,1,0,4,28/04/2018 19:19,5.060833333,1,0,1
2018-04-29 00:23:00,20.0,rat,2018-04-29 00:22:00,2018-04-29 00:27:00,82,1,0,4,28/04/2018 19:19,5.075833333,1,0,0
2018-04-29 00:25:00,0.099179779,rat,2018-04-29 00:22:00,2018-04-29 00:27:00,206,1,0,4,28/04/2018 19:19,5.110277778,1,0,0
2018-04-29 00:27:00,11.0,pick,2018-04-29 00:22:00,2018-04-29 00:27:00,309,0,1,4,28/04/2018 19:19,5.138888889,1,0,0
2018-04-29 00:55:00,2.0,fast,2018-04-29 00:55:00,2018-04-29 00:56:00,8,0,1,4,28/04/2018 19:19,5.611111111,1,0,1
2018-04-29 00:55:00,0.043720185,rat,2018-04-29 00:55:00,2018-04-29 00:56:00,11,1,0,4,28/04/2018 19:19,5.611944444,1,0,1
2018-04-29 00:55:00,0.019372407,"157.0,2.6,349.0,159.3; 572.1,275.7,638.3,360.0",2018-04-29 00:55:00,2018-04-29 00:56:00,19,0,0,4,28/04/2018 19:19,5.614166667,1,0,1
2018-04-29 00:56:00,174.0,pick_rat_bat,2018-04-29 00:55:00,2018-04-29 00:56:00,50,1,1,4,28/04/2018 19:19,5.622777778,1,0,0
2018-04-29 01:03:00,2.0,rat,2018-04-29 01:02:00,2018-04-29 01:06:00,47,1,0,4,28/04/2018 19:19,5.735277778,1,0,0
2018-04-29 01:03:00,6.0,rat,2018-04-29 01:02:00,2018-04-29 01:06:00,66,1,0,4,28/04/2018 19:19,5.740555556,1,0,0
2018-04-29 01:03:00,5.0,rat_and_bat,2018-04-29 01:02:00,2018-04-29 01:06:00,78,1,0,4,28/04/2018 19:19,5.743888889,1,0,0
2018-04-29 01:03:00,3.0,fast,2018-04-29 01:02:00,2018-04-29 01:06:00,87,0,1,4,28/04/2018 19:19,5.746388889,1,0,0
2018-04-29 01:04:00,0.069546705,rat,2018-04-29 01:02:00,2018-04-29 01:06:00,132,1,0,4,28/04/2018 19:19,5.758888889,1,0,0
2018-04-29 01:04:00,0.035887407,bat,2018-04-29 01:02:00,2018-04-29 01:06:00,143,1,0,4,28/04/2018 19:19,5.761944444,1,0,0
2018-04-29 01:05:00,5.0,pick,2018-04-29 01:02:00,2018-04-29 01:06:00,172,0,1,4,28/04/2018 19:19,5.77,1,0,0
2018-04-29 01:05:00,6.0,fast,2018-04-29 01:02:00,2018-04-29 01:06:00,182,0,1,4,28/04/2018 19:19,5.772777778,1,0,0
2018-04-29 01:05:00,0.087634798,fast,2018-04-29 01:02:00,2018-04-29 01:06:00,206,0,1,4,28/04/2018 19:19,5.779444444,1,0,0
2018-04-29 01:05:00,3.0,fast,2018-04-29 01:02:00,2018-04-29 01:06:00,211,0,1,4,28/04/2018 19:19,5.780833333,1,0,0
2018-04-29 01:20:00,0.038141769,pick,2018-04-29 01:19:00,2018-04-29 01:24:00,5,0,1,4,28/04/2018 19:19,6.0175,1,0,1
2018-04-29 01:20:00,0.09694048,bat_and_pick_far,2018-04-29 01:19:00,2018-04-29 01:24:00,38,1,1,4,28/04/2018 19:19,6.026666667,1,0,0
2018-04-29 01:20:00,2.0,fast,2018-04-29 01:19:00,2018-04-29 01:24:00,58,0,1,4,28/04/2018 19:19,6.032222222,1,0,0
2018-04-29 01:21:00,2.0,fast,2018-04-29 01:19:00,2018-04-29 01:24:00,119,0,1,4,28/04/2018 19:19,6.049166667,1,0,0
2018-04-29 01:43:00,4.0,fast,2018-04-29 01:41:00,2018-04-29 01:51:00,105,0,1,4,28/04/2018 19:19,6.409444444,1,0,0
2018-04-29 01:44:00,5.0,pick,2018-04-29 01:41:00,2018-04-29 01:51:00,180,0,1,4,28/04/2018 19:19,6.430277778,1,0,0
2018-04-29 01:44:00,3.0,fast,2018-04-29 01:41:00,2018-04-29 01:51:00,187,0,1,4,28/04/2018 19:19,6.432222222,1,0,0
2018-04-29 01:45:00,5.0,pick,2018-04-29 01:41:00,2018-04-29 01:51:00,247,0,1,4,28/04/2018 19:19,6.448888889,1,0,0
2018-04-29 01:46:00,0.020820512,fast,2018-04-29 01:41:00,2018-04-29 01:51:00,252,0,1,4,28/04/2018 19:19,6.450277778,1,0,0
2018-04-29 01:48:00,9.0,bat,2018-04-29 01:41:00,2018-04-29 01:51:00,419,1,0,4,28/04/2018 19:19,6.496666667,1,0,0
2018-04-29 01:49:00,1.0,fast_far,2018-04-29 01:41:00,2018-04-29 01:51:00,436,0,1,4,28/04/2018 19:19,6.501388889,1,0,0
2018-04-29 01:51:00,21.0,pick,2018-04-29 01:41:00,2018-04-29 01:51:00,572,0,1,4,28/04/2018 19:19,6.539166667,1,0,0
2018-04-29 01:51:00,4.0,bat,2018-04-29 01:41:00,2018-04-29 01:51:00,592,1,0,4,28/04/2018 19:19,6.544722222,1,0,0
2018-04-29 02:51:00,1.0,fast,2018-04-29 02:51:00,2018-04-29 03:06:00,36,0,1,4,28/04/2018 19:19,7.544166667,1,0,0
2018-04-29 02:52:00,31.0,pick,2018-04-29 02:51:00,2018-04-29 03:06:00,80,0,1,4,28/04/2018 19:19,7.556388889,1,0,0
2018-04-29 02:53:00,6.0,pick,2018-04-29 02:51:00,2018-04-29 03:06:00,169,0,1,4,28/04/2018 19:19,7.581111111,1,0,0
2018-04-29 02:58:00,2.0,bat,2018-04-29 02:51:00,2018-04-29 03:06:00,452,1,0,4,28/04/2018 19:19,7.659722222,1,0,0
2018-04-29 02:58:00,0.071250736,bat_and_pick,2018-04-29 02:51:00,2018-04-29 03:06:00,466,1,1,4,28/04/2018 19:19,7.663611111,1,0,0
2018-04-29 02:59:00,4.0,pick,2018-04-29 02:51:00,2018-04-29 03:06:00,485,0,1,4,28/04/2018 19:19,7.668888889,1,0,0
2018-04-29 02:59:00,7.0,pick,2018-04-29 02:51:00,2018-04-29 03:06:00,499,0,1,4,28/04/2018 19:19,7.672777778,1,0,0
2018-04-29 03:04:00,3.0,fast,2018-04-29 02:51:00,2018-04-29 03:06:00,783,0,1,4,28/04/2018 19:19,7.751666667,1,0,0
2018-04-29 03:05:00,0.083007044,"530.0,20.0,611.0,156.0; 227.6,128.8,290.8,208.0",2018-04-29 02:51:00,2018-04-29 03:06:00,846,0,0,4,28/04/2018 19:19,7.769166667,1,0,0
2018-04-29 03:06:00,0.014550835,pick_and_all,2018-04-29 02:51:00,2018-04-29 03:06:00,903,1,1,4,28/04/2018 19:19,7.785,1,0,0
2018-04-29 03:14:00,72.0,pick_and_bat,2018-04-29 03:11:00,2018-04-29 03:15:00,211,1,1,4,28/04/2018 19:19,7.925833333,1,0,0
2018-04-29 03:34:00,2.0,bat,2018-04-29 03:33:00,2018-04-29 03:48:00,26,1,0,4,28/04/2018 19:19,8.252222222,1,0,1
2018-04-29 03:34:00,12.0,pick,2018-04-29 03:33:00,2018-04-29 03:48:00,63,0,1,4,28/04/2018 19:19,8.2625,1,0,0
2018-04-29 03:40:00,0.025349973,bats,2018-04-29 03:33:00,2018-04-29 03:48:00,402,1,0,4,28/04/2018 19:19,8.356666667,1,0,0
2018-04-29 03:45:00,0.094601342,rat,2018-04-29 03:33:00,2018-04-29 03:48:00,708,1,0,4,28/04/2018 19:19,8.441666667,1,0,0
2018-04-29 03:46:00,26.0,rat_pick,2018-04-29 03:33:00,2018-04-29 03:48:00,740,1,1,4,28/04/2018 19:19,8.450555556,1,0,0
2018-04-29 04:34:00,0.044300625,fast,2018-04-29 04:31:00,2018-04-29 04:37:00,192,0,1,4,28/04/2018 19:19,9.265,1,0,0
2018-04-29 04:36:00,0.09536188,fast,2018-04-29 04:31:00,2018-04-29 04:37:00,315,0,1,4,28/04/2018 19:19,9.299166667,1,0,0
2018-04-29 05:00:00,0.091074825,fast,2018-04-29 04:58:00,2018-04-29 05:00:00,109,0,1,4,28/04/2018 19:19,9.688333333,1,0,0
2018-04-28 23:21:00,2.0,fast,2018-04-28 23:21:00,2018-04-28 23:24:00,44,0,1,4,28/04/2018 19:19,4.049166667,1,0,0
2018-04-28 23:22:00,1.0,pick,2018-04-28 23:21:00,2018-04-28 23:24:00,60,0,1,4,28/04/2018 19:19,4.053611111,1,0,0
2018-04-28 23:22:00,80.0,rat,2018-04-28 23:21:00,2018-04-28 23:24:00,71,1,0,4,28/04/2018 19:19,4.056666667,1,0,0
2018-04-29 02:51:00,67.0,bat,2018-04-29 02:51:00,2018-04-29 03:06:00,41,1,0,4,28/04/2018 19:19,7.545555556,1,0,0
2018-04-29 02:52:00,1.0,fast,2018-04-29 02:51:00,2018-04-29 03:06:00,66,0,1,4,28/04/2018 19:19,7.5525,1,0,0
2018-04-29 03:06:00,2.0,fight,2018-04-29 02:51:00,2018-04-29 03:06:00,902,0,0,4,28/04/2018 19:19,7.784722222,1,0,0
2018-04-29 03:46:00,105.0,rat_and_pick,2018-04-29 03:33:00,2018-04-29 03:48:00,773,1,1,4,28/04/2018 19:19,8.459722222,1,0,0
2018-04-29 20:43:00,0.017597713,fast,2018-04-29 20:37:00,2018-04-29 20:53:00,389,0,1,4,29/04/2018 19:19,1.414722222,1,0,0
2018-04-29 20:48:00,0.032534418,fast,2018-04-29 20:37:00,2018-04-29 20:53:00,695,0,1,4,29/04/2018 19:19,1.499722222,1,0,0
2018-04-29 20:49:00,4.0,fast,2018-04-29 20:37:00,2018-04-29 20:53:00,710,0,1,4,29/04/2018 19:19,1.503888889,1,0,0
2018-04-29 20:50:00,14.0,bat_rat_pick,2018-04-29 20:37:00,2018-04-29 20:53:00,759,1,1,4,29/04/2018 19:19,1.5175,1,0,0
2018-04-29 22:53:00,20.0,rat_and_bat,2018-04-29 22:53:00,2018-04-29 23:06:00,4,1,0,4,29/04/2018 19:19,3.5725,1,0,1
2018-04-29 22:53:00,2.0,fast,2018-04-29 22:53:00,2018-04-29 23:06:00,9,0,1,4,29/04/2018 19:19,3.573888889,1,0,1
2018-04-29 22:54:00,36.0,rat,2018-04-29 22:53:00,2018-04-29 23:06:00,67,1,0,4,29/04/2018 19:19,3.59,1,0,0
2018-04-29 22:55:00,8.0,rat,2018-04-29 22:53:00,2018-04-29 23:06:00,144,1,0,4,29/04/2018 19:19,3.611388889,1,0,0
2018-04-29 22:56:00,0.097800752,rat,2018-04-29 22:53:00,2018-04-29 23:06:00,184,1,0,4,29/04/2018 19:19,3.6225,1,0,0
2018-04-29 23:00:00,0.063312201,bat_fight,2018-04-29 22:53:00,2018-04-29 23:06:00,428,1,0,4,29/04/2018 19:19,3.690277778,1,0,0
2018-04-29 23:01:00,18.0,bat_pick,2018-04-29 22:53:00,2018-04-29 23:06:00,490,1,1,4,29/04/2018 19:19,3.7075,1,0,0
2018-04-29 23:01:00,2.0,fast,2018-04-29 22:53:00,2018-04-29 23:06:00,521,0,1,4,29/04/2018 19:19,3.716111111,1,0,0
2018-04-29 23:02:00,5.0,rat_and_pick,2018-04-29 22:53:00,2018-04-29 23:06:00,529,1,1,4,29/04/2018 19:19,3.718333333,1,0,0
2018-04-29 23:06:00,0.078489345,fast,2018-04-29 22:53:00,2018-04-29 23:06:00,776,0,1,4,29/04/2018 19:19,3.786944444,1,0,0
2018-04-30 01:30:00,22.0,pick_bat,2018-04-30 01:26:00,2018-04-30 01:44:00,239,1,1,4,29/04/2018 19:19,6.196944444,1,0,0
2018-04-30 01:31:00,46.0,pick_bat,2018-04-30 01:26:00,2018-04-30 01:44:00,257,1,1,4,29/04/2018 19:19,6.201944444,1,0,0
2018-04-30 01:31:00,9.0,pick_bat,2018-04-30 01:26:00,2018-04-30 01:44:00,290,1,1,4,29/04/2018 19:19,6.211111111,1,0,0
2018-04-30 01:31:00,4.0,fast,2018-04-30 01:26:00,2018-04-30 01:44:00,304,0,1,4,29/04/2018 19:19,6.215,1,0,0
2018-04-30 01:32:00,0.085746166,rat_pick,2018-04-30 01:26:00,2018-04-30 01:44:00,315,1,1,4,29/04/2018 19:19,6.218055556,1,0,0
2018-04-30 01:32:00,4.0,pick,2018-04-30 01:26:00,2018-04-30 01:44:00,323,0,1,4,29/04/2018 19:19,6.220277778,1,0,0
2018-04-30 01:33:00,0.040027684,rat,2018-04-30 01:26:00,2018-04-30 01:44:00,407,1,0,4,29/04/2018 19:19,6.243611111,1,0,0
